year,fuel,seller_type,transmission,owner,brand,km_dr_gr,mpow_val
23,0,1,0,1,17,4.531478917042255,108
10,1,1,1,3,14,5.0413926851582245,100
11,1,1,1,2,21,5.146128035678237,67
18,1,1,1,2,14,5.0,116
23,1,1,0,1,19,4.0,82
24,1,1,1,1,21,4.477121254719662,67
24,0,0,0,1,11,4.30102999566398,172
24,0,0,1,1,12,4.30102999566398,81
25,1,0,1,1,21,3.6879746200345553,67
26,0,0,0,1,19,3.431363764158987,126
24,0,0,1,1,21,4.7672375206157716,88
21,0,0,1,1,16,5.021189299069937,99
24,0,0,1,1,13,4.418881068534358,105
23,0,0,1,1,22,4.42758347362526,108
26,1,0,0,1,3,3.2041199826559246,141
25,0,0,1,1,13,4.361727836017592,121
23,1,0,1,1,21,4.389555888095236,82
22,0,0,1,1,21,4.799340549453581,88
25,1,0,1,1,17,3.301029995663981,74
20,0,1,1,3,13,5.477121254719662,120
21,0,1,1,1,14,4.903089986991943,99
17,1,1,1,2,14,4.903089986991943,90
21,1,1,1,1,21,4.732393759822968,67
25,1,1,1,1,21,3.6989700043360187,73
21,0,1,1,1,13,4.770446972034936,100
18,0,1,1,1,16,4.954242509439324,68
17,0,1,1,1,11,5.574031267727719,102
19,0,1,1,3,21,5.204119982655924,89
20,0,1,1,2,17,4.903089986991943,104
10,1,1,1,3,21,4.698970004336019,37
21,0,1,1,2,22,4.903089986991943,69
21,0,1,1,1,13,5.195830491730386,62
24,0,0,1,1,16,4.441223674242612,99
19,0,1,1,1,13,5.079181246047624,120
15,0,1,1,3,13,5.079181246047624,112
21,1,1,1,1,19,4.763427993562937,82
18,1,1,1,1,18,4.698970004336019,98
23,1,1,0,1,21,4.602059991327962,82
24,1,1,1,1,14,3.89209460269048,89
22,1,1,1,1,21,4.698970004336019,47
17,0,1,1,1,16,4.832508912706236,141
21,1,1,1,2,21,4.778151250383643,94
11,1,1,1,2,22,4.869231719730975,85
17,0,1,1,2,22,4.763427993562937,138
17,1,1,1,3,21,4.845098040014256,66
21,1,1,1,1,16,4.845098040014256,87
15,1,1,1,2,19,5.0413926851582245,79
22,0,1,1,1,19,4.903089986991943,89
24,0,1,1,1,21,4.770852011642144,94
26,1,1,1,1,21,4.3979400086720375,67
20,1,1,1,1,21,4.740362689494243,47
21,0,1,1,1,21,4.3979400086720375,47
15,0,1,1,1,13,5.477121254719662,112
22,0,1,1,1,16,5.155943017971836,99
23,0,1,1,1,4,4.778151250383643,170
18,0,1,1,1,18,5.079181246047624,63
20,0,1,1,2,21,5.161368002234974,88
23,1,1,1,1,19,4.477121254719662,82
25,1,1,1,1,19,3.9030899869919433,82
18,0,1,1,1,16,5.230448921378273,141
19,0,1,1,1,21,5.0,74
18,1,1,1,1,21,4.7923916894982534,35
20,0,1,1,1,13,5.0413926851582245,140
21,0,1,1,2,26,4.903089986991943,72
8,1,1,1,2,21,4.903089986991943,60
19,0,1,1,1,21,5.0,74
21,0,1,1,1,13,5.079181246047624,63
25,0,1,1,1,21,4.3802112417116055,74
23,0,1,1,1,13,4.903089986991943,77
18,0,1,1,1,19,5.139879086401236,126
9,1,1,1,4,21,5.167317334748176,67
23,0,1,1,1,13,4.778151250383643,100
17,1,1,1,1,26,4.903089986991943,62
19,0,1,1,1,22,5.276461804173244,89
20,0,1,0,2,17,4.954242509439324,103
18,0,1,0,2,9,5.146128035678237,184
22,1,1,1,1,21,4.778151250383643,67
19,0,1,0,2,9,5.146128035678237,184
20,0,1,1,1,19,4.7481880270062,89
18,0,1,1,1,13,5.113943352306836,140
22,0,1,1,1,18,4.544068044350275,84
21,0,1,1,1,18,4.544068044350275,84
17,0,1,1,1,22,5.193124598354461,138
19,1,1,1,1,21,4.954242509439324,47
14,0,1,1,3,22,4.778151250383643,70
22,0,1,1,1,18,4.556302500767287,108
23,1,1,1,2,19,4.30102999566398,55
12,0,1,1,1,13,5.267171728403014,117
24,1,1,1,1,20,4.033423755486949,53
25,1,1,1,1,21,4.176091259055681,82
18,0,1,1,1,22,4.829303772831024,68
23,0,1,1,1,22,4.477121254719662,154
22,0,1,1,1,13,4.698970004336019,77
22,0,1,1,1,13,5.0,100
22,0,1,1,1,13,5.1760912590556805,63
21,0,1,1,1,13,5.0413926851582245,140
18,1,1,1,1,21,4.477121254719662,47
17,1,1,1,1,21,4.778151250383643,46
16,0,1,1,2,13,5.406540180433955,95
14,0,1,1,2,26,5.079181246047624,124
21,1,1,1,2,21,4.698100545623389,47
18,0,1,1,1,22,4.934498451243567,89
21,1,1,1,1,23,4.856426772470244,67
21,0,1,1,3,25,4.977723605288848,75
14,1,1,1,4,21,4.845098040014256,86
21,1,1,1,1,21,4.698970004336019,83
13,0,1,1,3,13,5.079181246047624,63
21,0,1,1,1,19,5.161368002234974,126
24,0,1,1,1,13,4.602059991327962,138
21,0,1,1,1,21,5.0413926851582245,74
14,2,1,1,2,21,5.049218022670181,58
22,0,1,1,1,21,5.0413926851582245,74
24,0,1,1,1,19,4.462397997898956,74
18,0,1,0,3,13,5.079181246047624,120
18,0,1,1,2,11,5.201397124320451,102
18,0,1,1,2,13,5.0413926851582245,62
16,1,1,1,2,21,4.875061263391699,46
16,0,1,1,3,21,5.079181246047624,74
16,1,1,1,3,14,5.0413926851582245,118
15,1,1,1,4,26,4.903089986991943,62
18,1,1,1,2,19,4.903089986991943,55
20,0,0,1,1,18,4.8512583487190755,85
17,0,0,1,1,13,5.033423755486949,140
21,0,0,1,1,20,4.875061263391699,84
24,1,1,1,2,21,4.342422680822206,103
20,0,1,0,1,5,4.881561534398981,241
24,1,1,1,2,19,4.477121254719662,82
24,0,1,1,1,13,4.778151250383643,75
19,0,1,1,1,17,4.903089986991943,74
11,1,1,0,2,14,4.903089986991943,218
18,0,1,0,1,5,4.845098040014256,241
23,0,0,1,1,21,4.714136883464824,88
19,0,0,0,1,2,4.811494573518867,115
24,1,1,1,1,14,4.30102999566398,89
24,1,1,1,1,17,4.278753600952828,75
6,1,1,1,1,29,4.67164484665233,53
22,1,1,1,1,23,4.278753600952828,67
22,0,1,1,1,16,4.698970004336019,99
21,0,1,1,1,19,4.778151250383643,126
19,0,1,1,2,20,5.0,108
18,0,1,1,2,21,4.698970004336019,74
20,1,1,1,2,21,4.872371909082365,67
15,1,1,0,2,21,4.954242509439324,103
16,1,1,1,2,26,4.845098040014256,62
16,1,1,1,2,21,4.903089986991943,67
21,1,1,1,1,26,4.371067862271736,77
23,0,1,1,1,14,4.913813852383717,98
20,0,1,1,2,11,5.0,101
24,1,1,1,1,19,4.176091259055681,82
23,0,1,1,1,21,4.477121254719662,74
22,1,1,1,1,19,4.477121254719662,82
25,1,1,1,1,21,4.0413926851582245,67
23,1,1,1,1,23,5.146128035678237,67
22,0,1,1,1,22,5.0413926851582245,89
18,1,1,1,1,21,4.681241237375587,67
18,0,1,1,2,21,4.845098040014256,74
24,1,1,1,2,21,4.845098040014256,82
22,0,1,1,1,13,4.763427993562937,120
16,2,1,1,4,21,4.602059991327962,58
11,1,1,1,2,21,4.954242509439324,60
19,0,1,1,1,13,5.0413926851582245,120
13,0,1,1,2,22,4.903089986991943,138
23,0,1,1,1,21,4.778151250383643,88
21,0,1,1,1,13,4.698970004336019,62
17,0,1,1,2,21,5.0,74
18,0,1,1,3,21,4.716003343634799,74
16,1,1,1,3,19,4.903089986991943,68
22,0,1,1,1,14,4.929418925714292,99
22,0,1,1,1,21,4.919078092376074,88
15,1,1,1,4,21,5.079181246047624,67
20,0,1,1,1,13,5.0,62
18,0,1,1,3,21,4.845098040014256,74
14,1,1,1,1,21,4.278753600952828,46
15,1,1,1,3,14,4.836324115706751,118
23,0,1,1,1,13,4.778151250383643,70
20,0,1,1,2,13,4.812913356642856,62
18,1,1,1,2,14,4.602059991327962,116
22,1,1,1,1,21,4.3979400086720375,67
18,1,1,1,1,21,4.4698220159781625,67
24,1,1,1,1,19,4.142608435502472,121
22,1,1,1,2,21,4.698970004336019,47
22,1,1,1,2,20,4.477121254719662,53
18,1,1,1,1,21,5.0,47
17,1,1,1,2,26,4.778151250383643,93
22,0,1,1,2,19,4.778151250383643,89
17,0,1,1,1,22,5.079181246047624,70
23,1,1,1,1,16,4.130333768495006,121
19,0,1,1,1,25,4.716003343634799,75
23,1,1,1,2,21,4.477121254719662,83
23,1,1,1,1,19,4.146128035678237,82
20,0,1,1,2,22,4.954242509439324,148
24,0,1,1,1,22,4.698970004336019,69
16,0,1,1,2,13,5.079181246047624,95
24,1,1,1,1,19,4.0,55
24,1,1,1,1,21,4.0,83
24,1,1,1,1,21,4.3979400086720375,91
23,1,1,1,1,19,4.30102999566398,121
19,0,1,1,1,21,4.778151250383643,74
24,1,1,1,1,19,4.602059991327962,82
18,0,1,1,1,21,4.778151250383643,74
21,1,1,0,1,19,4.698970004336019,82
23,1,1,1,1,21,4.544068044350275,47
22,0,1,1,1,21,4.602059991327962,88
24,0,1,1,1,22,4.778151250383643,108
21,1,1,1,1,19,4.30102999566398,121
23,1,1,1,2,16,4.477121254719662,121
21,1,1,1,1,21,4.462397997898956,67
25,0,1,1,1,13,4.230448921378274,115
23,1,1,1,1,21,4.698970004336019,67
24,1,1,0,1,19,4.6232492903979,99
17,0,1,1,2,11,5.079181246047624,102
18,0,1,1,1,13,5.0413926851582245,65
18,0,1,1,1,22,4.954242509439324,70
26,1,1,1,1,21,4.845098040014256,88
17,0,1,1,2,17,4.819543935541868,105
17,0,1,1,3,19,4.845098040014256,110
24,1,1,0,1,19,3.6989700043360187,121
20,0,1,1,2,13,4.698970004336019,65
25,1,1,1,1,15,4.3979400086720375,103
19,0,1,1,1,21,4.845098040014256,74
22,0,1,1,1,13,5.0413926851582245,140
20,0,1,1,1,22,4.653212513775343,70
11,0,1,1,3,22,4.954242509439324,70
17,0,1,1,2,22,5.146128035678237,138
9,1,1,1,2,16,4.919078092376074,70
14,1,1,1,4,26,4.778151250383643,75
23,1,1,1,2,21,4.602059991327962,34
17,1,1,1,3,19,5.139879086401236,80
21,1,1,1,1,21,4.903089986991943,47
11,1,1,1,2,19,4.698970004336019,83
21,1,1,1,1,26,4.698970004336019,82
15,1,1,1,1,21,5.079181246047624,86
24,1,1,1,1,21,4.387389826338729,82
19,0,1,1,2,13,4.778151250383643,62
16,1,1,1,2,21,5.079181246047624,86
21,0,1,1,2,19,4.778151250383643,89
17,1,1,1,2,21,5.0,46
17,1,1,1,2,21,5.079181246047624,37
22,1,1,1,1,20,4.439332693830263,53
16,1,1,1,3,19,5.079181246047624,80
21,0,1,1,1,19,4.903089986991943,89
21,0,1,1,1,19,4.954242509439324,71
19,0,1,1,1,16,4.845098040014256,68
20,0,1,1,2,20,5.27415784926368,108
17,1,1,1,1,26,4.831485839248657,62
22,1,1,1,2,21,4.544068044350275,47
23,0,1,1,1,21,5.0,88
23,1,1,1,1,21,4.477121254719662,67
22,1,1,1,1,19,4.845098040014256,82
16,0,1,1,2,13,5.57978359661681,63
24,1,1,1,1,17,4.176091259055681,74
15,0,1,1,2,16,5.146128035678237,68
16,1,1,1,3,21,5.079181246047624,35
13,0,0,1,1,21,5.052617000746291,74
19,0,0,1,2,22,5.130333768495006,70
12,1,1,1,3,21,4.903089986991943,67
18,1,1,1,3,26,5.107209969647868,79
17,0,1,1,1,13,5.079181246047624,63
16,1,1,0,1,21,4.477121254719662,103
24,1,1,1,1,22,4.845098040014256,108
21,1,1,1,1,19,4.6127838567197355,82
12,1,1,1,2,21,4.477121254719662,46
21,1,1,1,1,21,4.477121254719662,67
17,1,1,1,1,19,4.544068044350275,94
16,1,1,1,1,21,4.342422680822206,105
12,1,1,1,1,21,4.845098040014256,67
24,0,1,1,1,13,4.845098040014256,70
11,0,1,1,2,13,5.301029995663981,120
17,0,1,1,1,22,5.079181246047624,138
25,1,1,1,1,21,3.4771212547196617,82
18,1,1,1,1,21,4.698970004336019,67
19,0,1,1,1,13,4.698970004336019,62
25,1,1,0,1,14,3.176091259055681,89
23,0,1,1,1,17,4.869231719730975,109
23,1,1,1,1,14,4.3979400086720375,89
22,1,1,1,1,19,5.0413926851582245,55
22,0,1,1,1,17,4.845098040014256,88
13,0,1,1,4,21,5.1760912590556805,75
19,0,1,1,2,13,5.0413926851582245,100
20,0,1,1,2,26,4.954242509439324,56
16,1,1,1,3,16,5.079181246047624,70
22,0,1,1,1,11,4.812913356642856,101
15,1,1,1,2,19,4.903089986991943,79
19,0,1,1,1,21,5.264817823009536,89
19,2,1,1,2,21,4.903089986991943,58
11,1,1,1,2,21,4.845098040014256,60
19,0,1,1,2,21,4.838849090737255,74
18,0,1,1,2,22,4.954242509439324,69
23,1,1,1,1,19,3.9030899869919433,55
18,1,1,1,1,19,4.544068044350275,80
17,1,1,1,1,19,4.653212513775343,80
17,0,1,1,1,25,4.477121254719662,91
24,1,1,1,1,21,3.7923916894982534,103
26,1,1,1,2,21,5.079181246047624,67
22,1,1,1,1,21,4.845098040014256,67
4,1,1,1,1,21,4.845098040014256,35
23,0,1,1,1,13,5.0413926851582245,75
13,1,1,1,3,26,4.968482948553935,62
20,0,1,1,1,26,5.0413926851582245,72
13,1,1,1,1,21,4.7558748556724915,46
11,1,1,1,1,19,5.079181246047624,94
15,1,1,1,1,21,5.079181246047624,86
17,0,1,1,1,22,4.845098040014256,69
5,1,1,1,4,21,4.778151250383643,60
19,0,1,1,1,14,5.0,99
14,1,1,1,1,19,4.544068044350275,79
14,0,1,1,3,21,4.954242509439324,75
17,1,1,1,1,19,4.991226075692494,80
19,1,1,1,1,19,4.477121254719662,83
22,1,1,1,1,19,4.414973347970817,82
17,1,1,1,2,21,4.662757831681573,46
16,1,1,1,4,21,4.903089986991943,46
25,1,1,1,1,22,4.0,84
21,1,1,1,1,21,4.222716471147582,47
24,0,1,1,1,21,4.845098040014256,74
21,1,1,1,1,21,3.901294817165567,83
24,1,1,1,1,21,4.30102999566398,82
22,1,1,1,1,20,3.9847972570892924,53
17,1,1,1,1,19,4.698970004336019,68
25,0,1,1,1,16,4.230448921378274,99
21,1,1,1,1,20,4.0,53
19,1,1,1,2,19,4.633468455579586,83
19,0,1,1,1,19,4.698970004336019,89
12,1,1,1,2,21,4.954242509439324,67
18,0,1,1,2,13,5.0,112
16,1,1,1,2,19,4.903089986991943,62
18,0,1,1,1,13,5.079181246047624,62
22,0,0,1,1,16,4.836381089379655,90
24,0,0,1,1,16,4.523226041965701,99
25,1,0,1,1,18,4.155852024959267,105
18,0,0,1,2,16,4.940700722176631,68
23,0,0,1,1,16,4.799064719351008,99
23,1,0,0,1,21,4.42543639540901,82
18,0,0,1,1,16,5.214101735973231,68
18,1,0,1,1,21,4.8324961391512735,67
24,0,0,1,1,16,4.31609620967513,99
21,0,0,1,1,16,5.002515949164436,99
21,0,0,1,1,20,4.828034423130478,84
19,1,0,1,1,21,4.8983905582218235,86
20,0,0,1,1,19,4.928313902170254,70
18,0,0,1,2,21,5.115197652539602,74
23,0,1,1,1,22,4.857332496431268,138
14,0,1,1,2,19,5.103803720955956,110
20,0,1,1,1,21,5.079181246047624,74
24,0,1,1,1,21,4.602059991327962,88
19,0,1,1,1,21,5.0413926851582245,74
23,1,1,1,1,22,4.477121254719662,84
23,1,1,1,1,16,4.176091259055681,87
22,0,1,1,1,21,4.525044807036845,88
18,0,1,1,1,13,4.845098040014256,100
21,1,1,1,1,11,4.0,79
24,0,1,1,1,13,4.343467677469264,120
22,0,1,1,1,13,4.698970004336019,100
17,0,1,1,1,26,4.894493289571983,124
17,0,1,1,2,19,5.096910013008055,194
24,0,1,1,1,16,4.903089986991943,99
12,0,1,1,3,11,5.431363764158986,102
18,1,1,1,2,14,4.698970004336019,87
22,1,1,1,1,19,4.477121254719662,121
16,1,1,1,2,19,4.845098040014256,68
19,0,1,1,1,11,3.857332496431268,101
20,0,1,1,1,14,4.986771734266244,99
20,1,1,1,2,19,4.778151250383643,55
19,1,1,1,1,26,4.3979400086720375,85
16,1,1,1,2,19,4.973127853599698,79
11,1,1,1,2,21,4.954242509439324,94
18,0,1,0,2,26,4.698970004336019,184
25,0,1,1,1,22,4.544068044350275,74
21,1,1,1,2,14,5.070037866607755,117
18,0,1,1,1,13,4.894869656745252,140
24,1,1,1,1,19,3.9030899869919433,82
23,1,1,1,1,16,4.3979400086720375,87
18,0,1,1,3,19,4.778151250383643,126
25,1,1,1,1,23,4.0,67
15,1,1,1,2,16,4.845098040014256,92
21,1,1,1,1,22,4.778151250383643,37
12,1,1,1,2,14,4.845098040014256,78
3,1,1,1,3,21,4.3979400086720375,37
12,1,1,1,3,19,4.954242509439324,103
21,0,1,1,1,19,4.954242509439324,126
24,1,1,1,1,22,4.3979400086720375,84
19,1,1,1,4,21,4.778151250383643,47
14,1,1,1,1,26,4.845098040014256,62
22,0,1,1,2,21,4.903089986991943,88
19,0,1,1,1,13,5.063397165899429,120
14,0,1,1,2,16,5.0413926851582245,68
20,0,1,1,2,22,4.845098040014256,148
25,1,1,1,1,21,3.602059991327962,82
17,1,1,1,1,19,4.698970004336019,79
22,1,1,1,4,19,4.845098040014256,82
15,1,1,1,2,19,4.845098040014256,79
22,0,1,1,1,21,4.740362689494243,74
26,1,1,0,1,22,3.6989700043360187,108
19,0,1,1,2,13,5.0,62
20,1,1,1,2,19,4.361727836017592,79
20,1,1,1,2,21,4.778151250383643,47
15,1,1,1,2,21,4.778151250383643,67
25,0,1,1,1,22,5.0,154
21,0,1,1,3,21,4.954242509439324,89
22,1,0,1,1,21,4.669372674988205,34
12,1,0,1,1,22,4.7285404479386015,64
18,0,0,1,1,26,4.75100951133749,56
17,1,0,1,1,26,4.695157585920607,62
10,1,0,1,1,21,4.7515254423234135,37
8,1,0,1,2,21,4.7190411078698595,37
13,1,0,1,2,21,4.728451182944577,46
19,0,1,0,1,13,4.602059991327962,184
16,1,0,1,1,21,4.667761052564345,67
14,1,0,1,2,21,4.768134708685042,35
22,0,1,0,2,13,4.903089986991943,140
22,0,1,1,1,21,4.845098040014256,88
23,1,1,1,1,20,4.954242509439324,67
20,1,1,1,2,16,5.0413926851582245,100
21,0,1,1,1,13,4.845098040014256,120
15,1,1,1,1,21,4.903089986991943,85
13,1,1,1,1,21,4.89209460269048,46
23,0,1,1,1,13,4.653212513775343,70
21,1,1,1,2,21,4.698970004336019,67
23,1,1,1,1,21,4.763427993562937,47
18,0,1,1,1,11,5.079181246047624,102
13,1,1,1,2,26,4.477121254719662,76
23,0,1,1,1,22,5.20951501454263,148
22,2,1,1,2,21,4.698970004336019,58
24,1,1,1,2,19,4.3979400086720375,82
21,0,1,1,1,13,4.778151250383643,120
16,2,1,1,3,19,4.845098040014256,62
15,0,1,1,2,21,5.139879086401236,74
16,1,1,1,2,21,4.681241237375587,46
18,0,1,0,1,16,5.0413926851582245,154
20,0,1,1,2,21,4.944482672150168,74
21,0,1,1,1,11,4.832508912706236,101
23,1,1,1,1,19,4.845098040014256,82
20,0,1,1,1,20,4.903089986991943,84
19,0,1,1,3,21,5.0,74
19,0,1,1,2,21,4.982271233039568,74
8,1,1,1,3,21,4.477121254719662,60
22,0,1,1,3,21,4.778151250383643,74
20,0,1,1,1,21,4.812913356642856,74
20,1,1,1,1,21,4.681241237375587,67
24,1,1,1,1,19,4.602059991327962,82
18,0,1,1,2,26,4.778151250383643,58
18,1,1,1,2,21,4.845098040014256,67
14,1,1,1,3,21,4.845098040014256,46
20,0,1,1,2,19,4.845098040014256,70
12,1,1,1,2,21,5.1760912590556805,46
25,1,1,1,1,21,4.0,67
20,0,1,1,1,19,4.7481880270062,126
23,1,1,1,1,23,4.477121254719662,54
20,1,1,1,2,19,4.698970004336019,82
16,0,1,1,1,16,5.079181246047624,68
24,2,1,1,1,21,4.602059991327962,58
23,1,1,1,1,19,4.439332693830263,82
18,0,1,1,1,21,4.863322860120455,89
23,0,1,1,1,21,4.875061263391699,74
24,1,1,1,1,20,3.6989700043360187,67
16,2,1,1,1,21,4.698970004336019,58
21,0,1,1,1,21,4.845098040014256,74
10,1,1,1,1,21,5.0413926851582245,67
19,0,1,1,1,20,4.977723605288848,84
21,1,1,1,2,19,4.531478917042255,55
21,1,1,1,1,19,4.3979400086720375,82
25,2,1,1,2,21,5.079181246047624,62
20,0,1,1,1,11,4.491361693834272,67
24,2,1,1,1,21,4.845098040014256,58
17,1,1,1,1,21,4.672097857935717,86
24,1,1,1,1,21,4.643452676486187,73
18,0,1,1,2,11,5.079181246047624,67
20,0,1,1,1,25,4.595441104815296,75
19,0,1,1,2,20,4.826074802700826,108
25,1,1,0,1,14,4.30102999566398,118
24,0,1,1,1,14,4.602059991327962,99
10,1,1,1,2,11,5.079181246047624,125
20,0,1,1,2,11,4.903089986991943,168
24,0,1,1,1,13,4.176091259055681,140
22,1,1,1,1,26,4.698970004336019,77
22,0,1,1,1,13,4.477121254719662,120
18,0,1,1,2,21,5.079181246047624,74
18,0,1,1,1,26,4.806179973983887,124
19,0,1,1,1,21,5.079181246047624,74
15,1,1,1,2,21,4.770852011642144,46
18,0,1,1,1,26,4.991226075692494,58
21,0,1,1,2,20,5.146128035678237,84
21,0,1,1,1,11,4.602059991327962,67
20,0,1,1,1,14,4.954242509439324,99
20,0,1,1,3,13,5.068185861746161,140
16,1,1,1,1,26,4.845098040014256,63
15,0,1,1,2,26,5.361727836017593,72
16,1,1,1,2,21,5.190331698170291,103
21,0,1,1,2,22,4.778151250383643,138
22,1,1,1,1,13,5.0413926851582245,82
16,0,1,1,1,22,5.079181246047624,71
17,0,1,1,2,19,5.0,126
16,1,1,1,2,26,4.602059991327962,79
18,0,1,1,2,22,5.0413926851582245,89
17,1,1,1,2,21,4.9661417327390325,67
25,1,1,1,1,20,4.176091259055681,53
25,0,1,1,1,13,4.146128035678237,70
22,1,1,1,1,23,4.544068044350275,54
23,1,1,1,2,21,4.505149978319905,67
19,2,1,1,1,21,4.954242509439324,58
25,1,1,0,1,21,4.146128035678237,67
20,0,1,1,3,26,4.845098040014256,56
25,1,1,0,1,19,4.30102999566398,121
17,2,1,1,1,21,5.477121254719662,58
21,0,1,1,1,21,5.0,74
21,0,1,1,1,13,4.811575005870593,140
23,0,1,1,1,13,4.954242509439324,70
20,1,1,1,1,19,4.903089986991943,82
21,0,1,1,1,19,5.394451680826215,89
20,0,1,1,2,11,4.778151250383643,101
11,0,1,1,1,11,5.079181246047624,102
21,0,1,1,1,19,5.079181246047624,126
16,2,1,1,1,21,4.822455769559558,58
22,0,1,1,1,21,4.934498451243567,88
18,0,1,1,1,18,4.954242509439324,85
13,1,1,0,1,14,5.339377893221734,130
18,0,1,1,1,11,5.184691430817598,102
20,0,1,1,2,13,4.845098040014256,105
21,0,1,1,1,19,4.778151250383643,70
21,1,1,1,1,14,4.698970004336019,87
21,1,1,1,1,23,4.30102999566398,67
20,1,1,1,1,26,4.544068044350275,82
23,1,1,1,1,19,4.30102999566398,82
19,0,1,1,1,26,4.845098040014256,77
24,0,1,1,1,17,4.724275869600789,88
24,0,1,1,1,14,4.778151250383643,98
24,1,1,1,1,19,4.845098040014256,68
25,1,1,1,1,19,3.602059991327962,68
18,1,1,1,1,19,5.012837224705172,79
19,0,1,1,1,21,4.886490725172481,74
19,0,1,1,2,19,4.940441771886782,126
9,1,1,1,2,21,5.222716471147582,67
22,0,1,1,1,19,4.886490725172481,89
20,0,1,1,2,19,5.0413926851582245,89
17,0,1,1,2,16,5.079181246047624,68
17,2,1,1,1,19,5.230448921378273,62
18,0,1,1,2,19,5.0,126
13,1,1,1,2,26,4.602059991327962,62
21,0,1,1,1,11,5.096910013008055,67
17,2,1,1,1,21,5.136720567156407,58
25,0,1,1,1,13,4.255272505103306,153
21,1,1,1,1,19,4.477121254719662,82
15,1,1,1,1,25,4.740362689494243,89
26,1,1,0,1,11,4.602059991327962,164
19,1,1,1,2,21,4.903089986991943,47
24,1,1,1,1,21,4.477121254719662,83
23,1,1,1,1,21,3.551937695364837,67
21,0,1,1,1,21,4.903089986991943,74
24,0,1,1,1,12,4.113943352306836,139
18,0,1,1,1,22,5.079181246047624,69
17,1,1,1,1,26,4.954242509439324,79
17,1,1,1,3,19,4.698970004336019,62
16,0,1,1,1,22,4.6232492903979,69
22,1,1,0,1,21,4.230448921378274,67
24,1,1,0,1,21,4.602059991327962,82
15,0,1,1,2,22,5.136720567156407,70
24,1,1,1,1,20,4.30102999566398,53
26,1,1,1,2,19,4.845098040014256,82
17,1,1,1,2,21,4.688028068374035,103
22,0,1,1,1,19,5.0413926851582245,71
20,0,0,1,1,16,4.904834513771933,67
21,0,1,1,1,13,4.544068044350275,120
18,0,1,1,2,21,4.845098040014256,89
21,0,1,1,2,14,5.079181246047624,99
21,0,1,1,1,22,4.778151250383643,138
16,0,1,0,2,13,4.986771734266244,120
17,0,1,1,2,13,5.0,95
21,1,1,1,1,19,4.556302500767287,82
25,0,1,1,1,19,4.431363764158987,89
26,1,1,1,1,21,4.176091259055681,73
19,1,1,1,2,21,4.778151250383643,47
24,0,1,1,1,21,5.079181246047624,74
19,1,1,1,2,21,4.778151250383643,47
19,0,1,1,1,13,5.238046103128794,120
14,1,1,1,3,19,4.845098040014256,68
23,0,1,1,2,13,5.0,70
23,1,1,1,2,19,4.491361693834272,55
21,0,1,0,2,11,4.903089986991943,168
22,1,1,1,1,19,4.602059991327962,82
14,1,1,1,2,16,4.778151250383643,100
15,0,1,0,2,9,4.778151250383643,181
17,0,1,1,2,17,5.0413926851582245,104
23,1,1,1,1,21,4.544068044350275,91
23,1,1,1,1,21,4.544068044350275,83
22,1,1,1,1,21,4.30102999566398,67
22,0,1,0,1,13,4.732393759822968,140
21,1,1,1,1,19,4.778151250383643,82
20,1,1,1,1,21,4.012837224705172,47
21,0,1,0,1,19,4.698970004336019,126
25,1,1,1,1,21,3.4771212547196617,82
25,1,1,1,1,17,3.6989700043360187,75
21,1,1,0,1,16,4.477121254719662,110
13,0,1,0,2,9,4.778151250383643,258
16,1,1,1,2,26,5.0,62
22,1,1,1,1,21,4.602059991327962,47
19,1,1,1,1,19,4.176091259055681,62
23,1,1,1,2,19,4.698970004336019,82
23,0,1,1,1,19,4.903089986991943,89
23,0,1,0,1,13,4.698970004336019,100
23,2,1,1,1,21,4.477121254719662,62
18,0,1,1,2,11,5.096910013008055,87
18,1,1,1,1,19,5.0413926851582245,68
19,0,1,1,2,21,4.477121254719662,89
20,0,1,1,2,21,5.170261715394957,89
22,0,1,1,1,13,4.544068044350275,100
22,1,1,1,2,19,4.903089986991943,82
11,1,1,1,1,21,5.0413926851582245,67
18,0,1,1,2,22,4.977723605288848,70
21,0,1,1,1,14,4.3979400086720375,99
17,2,1,1,1,21,4.903089986991943,67
20,0,1,1,2,22,4.778151250383643,89
19,1,1,1,1,15,5.0,105
22,1,1,1,1,23,4.698970004336019,67
23,0,1,1,1,19,4.491361693834272,74
23,0,1,1,1,21,5.079181246047624,74
18,0,1,1,2,21,5.021189299069937,74
22,0,1,1,1,21,5.079181246047624,88
18,0,1,1,1,21,4.778151250383643,74
26,1,1,1,1,21,4.176091259055681,88
19,1,1,1,2,21,5.1760912590556805,86
24,0,1,1,1,14,4.968482948553935,99
23,1,1,1,2,19,4.6232492903979,68
14,1,1,1,2,19,4.903089986991943,62
16,1,1,1,1,19,4.954242509439324,62
25,0,1,0,1,21,3.812913356642855,88
24,0,1,1,1,21,4.778151250383643,74
22,1,1,1,1,21,5.0413926851582245,67
21,2,1,1,2,22,4.778151250383643,55
25,0,1,1,1,21,4.778151250383643,88
19,0,1,1,3,21,5.230448921378273,89
10,1,1,1,2,21,5.342422680822206,37
18,1,1,1,1,21,4.903089986991943,47
19,1,1,1,1,19,4.7558748556724915,55
20,1,1,1,1,19,5.0,68
21,1,1,1,1,19,4.602059991327962,121
20,1,1,1,2,19,4.954242509439324,82
18,0,1,1,1,13,4.934498451243567,112
